D_max_log__,wood_0,wood_k_log__,moisture_0,moisture_k_log__,sigma_log__,D_max,wood_k,moisture_k,sigma
0.8023962219668551,-36.66210548175045,-5.6587534801428845,0.715643898838493,1.1933578769688709,3.918666308030103,2.2308802130541396,0.0034868606313904105,3.2981373738991535,50.33327091416423
0.8174409079112338,-36.66210548175045,-5.6587534801428845,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0034868606313904105,3.2981373738991535,50.33327091416423
0.8174409079112338,-48.89218505009999,-5.6587534801428845,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0034868606313904105,3.2981373738991535,50.33327091416423
0.8174409079112338,-48.89218505009999,-5.6587534801428845,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0034868606313904105,3.2981373738991535,50.33327091416423
0.8174409079112338,-38.50197907749536,-5.6587534801428845,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0034868606313904105,3.2981373738991535,50.33327091416423
0.8174409079112338,-39.32215206781296,-5.652205088168096,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0035097688858194273,3.2981373738991535,50.33327091416423
0.8174409079112338,-40.46459921537333,-5.652205088168096,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0035097688858194273,3.2981373738991535,50.33327091416423
0.8174409079112338,-55.16993116773213,-5.7304365330449984,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0032456600864367445,3.2981373738991535,50.33327091416423
0.8174409079112338,-59.205331716154895,-5.7304365330449984,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0032456600864367445,3.2981373738991535,50.33327091416423
0.8174409079112338,-59.205331716154895,-5.774794451187379,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.003104835788373343,3.2981373738991535,50.33327091416423
0.8174409079112338,-59.205331716154895,-5.774794451187379,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.003104835788373343,3.2981373738991535,50.33327091416423
0.8174409079112338,-59.205331716154895,-5.774794451187379,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.003104835788373343,3.2981373738991535,50.33327091416423
0.8174409079112338,-48.16335622504535,-5.774794451187379,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.003104835788373343,3.2981373738991535,50.33327091416423
0.8174409079112338,-37.5997419651377,-5.774794451187379,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.003104835788373343,3.2981373738991535,50.33327091416423
0.8174409079112338,-34.545851543732155,-5.774794451187379,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.003104835788373343,3.2981373738991535,50.33327091416423
0.8174409079112338,-52.07281125872352,-5.774794451187379,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.003104835788373343,3.2981373738991535,50.33327091416423
0.8174409079112338,-52.07281125872352,-5.699066338420189,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0033490909156993773,3.2981373738991535,50.33327091416423
0.8174409079112338,-31.964532198091643,-5.699066338420189,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0033490909156993773,3.2981373738991535,50.33327091416423
0.8174409079112338,-45.36155140774868,-5.699066338420189,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0033490909156993773,3.2981373738991535,50.33327091416423
0.8174409079112338,-50.1252627278945,-5.699066338420189,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0033490909156993773,3.2981373738991535,50.33327091416423
0.8174409079112338,-50.1252627278945,-5.699066338420189,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0033490909156993773,3.2981373738991535,50.33327091416423
0.8174409079112338,-39.84230053589647,-5.699066338420189,0.715643898838493,1.1933578769688709,3.918666308030103,2.2646968477202494,0.0033490909156993773,3.2981373738991535,50.33327091416423
0.7669598983565973,-39.84230053589647,-5.699066338420189,0.715643898838493,1.1933578769688709,3.918666308030103,2.1532103152564486,0.0033490909156993773,3.2981373738991535,50.33327091416423
0.7669598983565973,-36.64712306692885,-5.7799576172646905,0.715643898838493,1.1933578769688709,3.9204038169555524,2.1532103152564486,0.0030888463192185267,3.2981373738991535,50.420801442140686
0.783889507768182,-35.23634807014864,-5.7799576172646905,0.715643898838493,1.1933578769688709,3.9204038169555524,2.18997364118673,0.0030888463192185267,3.2981373738991535,50.420801442140686
0.783889507768182,-27.59538033063358,-5.540202438759154,0.715643898838493,1.1933578769688709,3.9204038169555524,2.18997364118673,0.003925732037536647,3.2981373738991535,50.420801442140686
0.783889507768182,-27.59538033063358,-5.776844614370044,0.715643898838493,1.1933578769688709,3.9204038169555524,2.18997364118673,0.003098476888969812,3.2981373738991535,50.420801442140686
0.783889507768182,-25.537272170718285,-5.304804626749817,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.004967668683210753,3.2981373738991535,50.420801442140686
0.783889507768182,-25.537272170718285,-5.304804626749817,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.004967668683210753,3.2981373738991535,50.420801442140686
0.783889507768182,-28.00422196346232,-5.304804626749817,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.004967668683210753,3.2981373738991535,50.420801442140686
0.783889507768182,-28.00422196346232,-5.304804626749817,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.004967668683210753,3.2981373738991535,50.420801442140686
0.783889507768182,-28.00422196346232,-5.808317625871219,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.0030024771154493098,3.2981373738991535,50.420801442140686
0.783889507768182,-49.603668886358996,-5.808317625871219,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.0030024771154493098,3.2981373738991535,50.420801442140686
0.783889507768182,-31.467870650475337,-5.808317625871219,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.0030024771154493098,3.2981373738991535,50.420801442140686
0.783889507768182,-31.467870650475337,-5.808317625871219,0.7113712560504365,1.1933578769688709,3.9204038169555524,2.18997364118673,0.0030024771154493098,3.2981373738991535,50.420801442140686
0.783889507768182,-25.872146412997253,-5.808317625871219,0.7227066499013033,1.1933578769688709,3.9204038169555524,2.18997364118673,0.0030024771154493098,3.2981373738991535,50.420801442140686
0.8230837184500016,-25.872146412997253,-5.808317625871219,0.7227066499013033,1.1933578769688709,3.9204038169555524,2.27751222633157,0.0030024771154493098,3.2981373738991535,50.420801442140686
