D_max_log__,wood_0,wood_k_log__,moisture_0,moisture_k_log__,sigma_log__,D_max,wood_k,moisture_k,sigma
-0.5906072500027923,40.43698365773975,-1.1643293756819035,0.08836026015739644,-0.06943613255279857,2.24031582270183,0.5539907716734236,0.31213191511243077,0.9329197146825037,9.396298383222607
-0.5906072500027923,42.36358272509882,-1.1643293756819035,0.08836026015739644,-0.06943613255279857,2.24031582270183,0.5539907716734236,0.31213191511243077,0.9329197146825037,9.396298383222607
-0.5906072500027923,42.36358272509882,-1.1643293756819035,-0.03649813107364805,-0.06943613255279857,2.24031582270183,0.5539907716734236,0.31213191511243077,0.9329197146825037,9.396298383222607
-0.5906072500027923,43.40170336592106,-1.1643293756819035,-0.05784380850171593,-0.06943613255279857,2.24031582270183,0.5539907716734236,0.31213191511243077,0.9329197146825037,9.396298383222607
-0.5906072500027923,43.083307366887325,-1.1643293756819035,-0.05784380850171593,-0.06943613255279857,2.24031582270183,0.5539907716734236,0.31213191511243077,0.9329197146825037,9.396298383222607
-0.5906072500027923,43.083307366887325,-1.1643293756819035,-0.05784380850171593,0.08706225763160069,2.24031582270183,0.5539907716734236,0.31213191511243077,1.0909645984760867,9.396298383222607
-0.5906072500027923,43.083307366887325,-1.1643293756819035,-0.05784380850171593,0.5409746315645928,2.24031582270183,0.5539907716734236,0.31213191511243077,1.7176801519258451,9.396298383222607
-0.5906072500027923,43.083307366887325,-1.1643293756819035,-0.05784380850171593,0.5409746315645928,2.24031582270183,0.5539907716734236,0.31213191511243077,1.7176801519258451,9.396298383222607
-0.5906072500027923,40.89299999769787,-1.1643293756819035,-0.05784380850171593,0.5409746315645928,2.24031582270183,0.5539907716734236,0.31213191511243077,1.7176801519258451,9.396298383222607
-0.5906072500027923,40.89299999769787,-1.1643293756819035,-0.05784380850171593,0.5409746315645928,2.24031582270183,0.5539907716734236,0.31213191511243077,1.7176801519258451,9.396298383222607
-0.5906072500027923,42.91316288913608,-1.1643293756819035,-0.05784380850171593,0.5409746315645928,2.1667071883655926,0.5539907716734236,0.31213191511243077,1.7176801519258451,8.729492090403545
-0.5906072500027923,42.91316288913608,-1.1643293756819035,-0.05784380850171593,0.5409746315645928,2.1667071883655926,0.5539907716734236,0.31213191511243077,1.7176801519258451,8.729492090403545
-0.5906072500027923,42.92041375474696,-1.1643293756819035,-0.05784380850171593,0.10638233666446095,2.1667071883655926,0.5539907716734236,0.31213191511243077,1.1122470480484243,8.729492090403545
-0.5906072500027923,42.92041375474696,-1.1643293756819035,-0.04622679373185132,0.10638233666446095,2.1667071883655926,0.5539907716734236,0.31213191511243077,1.1122470480484243,8.729492090403545
-0.5906072500027923,41.57332385225185,-1.1643293756819035,-0.04622679373185132,0.10638233666446095,2.1667071883655926,0.5539907716734236,0.31213191511243077,1.1122470480484243,8.729492090403545
-0.5906072500027923,43.503869757905605,-1.1643293756819035,-0.04622679373185132,0.10638233666446095,2.1667071883655926,0.5539907716734236,0.31213191511243077,1.1122470480484243,8.729492090403545
-0.5906072500027923,43.503869757905605,-1.1643293756819035,-0.04622679373185132,0.07027666712034575,2.1776308940803797,0.5539907716734236,0.31213191511243077,1.072804950055463,8.825373228270585
-0.5906072500027923,43.503869757905605,-1.1643293756819035,-0.04622679373185132,-0.05599857657777896,2.1776308940803797,0.5539907716734236,0.31213191511243077,0.9455404817927711,8.825373228270585
-0.5906072500027923,42.673578186034035,-1.1643293756819035,-0.04622679373185132,-0.05599857657777896,2.1776308940803797,0.5539907716734236,0.31213191511243077,0.9455404817927711,8.825373228270585
-0.5906072500027923,41.44189266412279,-1.1643293756819035,-0.04622679373185132,-0.05599857657777896,2.1248004094035293,0.5539907716734236,0.31213191511243077,0.9455404817927711,8.3712265032854
-0.5906072500027923,41.44189266412279,-1.1643293756819035,-0.04622679373185132,-0.05599857657777896,2.1248004094035293,0.5539907716734236,0.31213191511243077,0.9455404817927711,8.3712265032854
-0.5906072500027923,43.69114881942976,-1.1643293756819035,0.0717778986928129,-0.11152836957656781,2.1248004094035293,0.5539907716734236,0.31213191511243077,0.8944660154212049,8.3712265032854
-0.5906072500027923,42.36825264464347,-1.6237304650406212,0.0717778986928129,-0.11152836957656781,2.1248004094035293,0.5539907716734236,0.1971618202100936,0.8944660154212049,8.3712265032854
-0.5906072500027923,42.36825264464347,-1.621904621193061,0.0717778986928129,-0.11152836957656781,2.1248004094035293,0.5539907716734236,0.1975221357463517,0.8944660154212049,8.3712265032854
-0.5906072500027923,42.36825264464347,-1.5314439215700923,-0.04303065720538507,-0.11152836957656781,2.1248004094035293,0.5539907716734236,0.21622323241530453,0.8944660154212049,8.3712265032854
-0.40704946896596944,42.36825264464347,-1.5314439215700923,-0.04303065720538507,-0.11152836957656781,2.1248004094035293,0.6656112623861852,0.21622323241530453,0.8944660154212049,8.3712265032854
-0.40704946896596944,42.282841348839796,-1.8108961446633711,-0.04303065720538507,-0.11152836957656781,2.182748308702142,0.6656112623861852,0.16350754471503862,0.8944660154212049,8.87065207878404
-0.40704946896596944,42.282841348839796,-1.8108961446633711,-0.04303065720538507,-0.11152836957656781,2.182748308702142,0.6656112623861852,0.16350754471503862,0.8944660154212049,8.87065207878404
-0.40704946896596944,40.70018830219738,-1.0851850184974308,-0.04303065720538507,-0.11152836957656781,2.182748308702142,0.6656112623861852,0.3378392735971516,0.8944660154212049,8.87065207878404
-0.395240289092898,40.4208431324971,-1.0851850184974308,0.014650029765102678,-0.40402596308548083,2.182748308702142,0.6735181807305302,0.3378392735971516,0.6676267873925591,8.87065207878404
-0.395240289092898,40.118005110757984,-1.0851850184974308,0.014650029765102678,-0.2697600549662269,2.182748308702142,0.6735181807305302,0.3378392735971516,0.7635626854324215,8.87065207878404
-0.395240289092898,36.034432797505815,-1.8380037643224667,0.014650029765102678,-0.4453111511901321,2.182748308702142,0.6735181807305302,0.15913477977009502,0.64062491381367,8.87065207878404
-0.395240289092898,41.04660058139431,-1.6799955440771694,-0.26330109763919757,-0.4453111511901321,2.182748308702142,0.6735181807305302,0.18637480650931507,0.64062491381367,8.87065207878404
-0.395240289092898,41.15102557124681,-1.6799955440771694,-0.26330109763919757,-1.5268521188322426,2.182748308702142,0.6735181807305302,0.18637480650931507,0.2172183698347495,8.87065207878404
-0.22170633622653477,39.30435462140333,-1.0685746940470189,-0.26330109763919757,-1.5268521188322426,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.2172183698347495,9.464464798468091
-0.22170633622653477,41.55383165297781,-1.0685746940470189,-0.16692582547496349,-1.5268521188322426,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.2172183698347495,9.464464798468091
-0.22170633622653477,40.43152580913367,-1.0685746940470189,-0.16692582547496349,-1.5268521188322426,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.2172183698347495,9.464464798468091
-0.22170633622653477,41.19427267367498,-1.0685746940470189,-0.16692582547496349,-0.22499076480834823,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.7985235932437467,9.464464798468091
-0.22170633622653477,41.19427267367498,-1.0685746940470189,-0.16692582547496349,-0.22499076480834823,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.7985235932437467,9.464464798468091
-0.22170633622653477,41.19427267367498,-1.0685746940470189,-0.024731877873370695,-0.22499076480834823,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.7985235932437467,9.464464798468091
-0.22170633622653477,41.19427267367498,-1.0685746940470189,-0.024731877873370695,-0.6263897080867271,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.534518088016052,9.464464798468091
-0.22170633622653477,41.19427267367498,-1.0685746940470189,-0.024731877873370695,-1.1417661827663577,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.3192546615000564,9.464464798468091
-0.22170633622653477,41.19427267367498,-1.0685746940470189,-0.024731877873370695,-1.0556114640992307,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.34797958521655575,9.464464798468091
-0.22170633622653477,42.17743654276573,-1.0685746940470189,-0.024731877873370695,-1.3333604954243252,2.2475442377342865,0.8011505987009913,0.3434977580764935,0.26358997836351344,9.464464798468091
-0.4374553986546849,41.996782841197856,-1.0685746940470189,-0.024731877873370695,-0.2897315734680388,2.2475442377342865,0.6456773238629688,0.3434977580764935,0.7484644483326591,9.464464798468091
-0.4374553986546849,41.996782841197856,-0.9708665537155536,-0.024731877873370695,0.5492199895598698,2.2357203288256255,0.6456773238629688,0.37875468457675837,1.7319015895506888,9.353216817896707
